Шаг dt Diff_x Diff_y Diff_z
183 0.1830000000000001 -0.13335332708081205 -0.2597502688028613 -0.2528784089386846
184 0.1840000000000001 -0.03568950255897119 -0.1122733968577863 -0.1369956776049454
185 0.1850000000000001 0.08311660301222701 -0.01042648454355452 -0.033754291371605905
186 0.1860000000000001 0.2251862903534969 0.02338229624272739 0.05182270450907689
187 0.1870000000000001 0.3872092011757631 -0.04207365208010291 0.1167261246010326
188 0.1880000000000001 0.548668925109828 -0.24244539689043768 0.1597967751046206
189 0.1890000000000001 0.660901932759689 -0.5916020589336146 0.18100800055243937
190 0.1900000000000001 0.669443191108847 -1.0385462725325552 0.18046808733337277
191 0.1910000000000001 0.572670548577193 -1.4792306243601205 0.15746543839590818
192 0.1920000000000001 0.4242183275393461 -1.838366895205447 0.10981326776896799
193 0.1930000000000001 0.27335586252296706 -2.0996497289547142 0.03377720780583138
194 0.1940000000000001 0.13895950366061682 -2.272256022116492 -0.0748586901145048
195 0.1950000000000001 0.020421551663790005 -2.365165948564079 -0.21784293278895817
196 0.1960000000000001 -0.08870484913678389 -2.3834140232849914 -0.3896379708061885
197 0.1970000000000001 -0.1932687787548939 -2.333373513528559 -0.5732838275170411
198 0.1980000000000001 -0.2936449789546862 -2.2277362687296756 -0.7420548197569541
199 0.1990000000000001 -0.38611265390707084 -2.0853239103827463 -0.8691377489334751
200 0.2000000000000001 -0.4653346428738212 -1.9258267983473822 -0.9390372542352581
201 0.2010000000000002 -0.5269737608104648 -1.7640510260443163 -0.9516269635661381
202 0.2020000000000002 -0.5689441038289843 -1.607662812419437 -0.9176409656338538
203 0.2030000000000002 -0.5912841007386147 -1.4584452727135704 -0.8514445291609691
204 0.2040000000000002 -0.5954320596885544 -1.3148971127428961 -0.7659593439510501
205 0.2050000000000002 -0.583507275689895 -1.174504456873171 -0.6706887513374009
206 0.2060000000000002 -0.5577947654539817 -1.0351731930796624 -0.5717588572156926
207 0.2070000000000002 -0.5204144447302309 -0.8959445695318708 -0.47279144010197477
208 0.2080000000000002 -0.4731072224360009 -0.7572577485589653 -0.3759067722404401
209 0.2090000000000002 -0.4170836940598558 -0.6209729437826219 -0.28254510713710573
210 0.2100000000000002 -0.35290258716300016 -0.4903053874493516 -0.1940007405380782
211 0.2110000000000002 -0.28036911790631913 -0.36979728863901906 -0.11165934659887689
212 0.2120000000000002 -0.19848045597808994 -0.2654677820437519 -0.03698703275435522
213 0.2130000000000002 -0.10552019746123809 -0.18529944558453174 0.028636316797969408
